,biourl,Feature
197,http://www.nndb.com/people/810/000022744/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
198,http://www.nndb.com/people/119/000063927/,"['<p><b>Gender:</b> Male', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> <a class=""proflink"" href=""/lists/241/000069034/"">Gay</a>', '<b>Occupation:</b> Actor, <a class=""proflink"" href=""/lists/235/000069028/"">Dancer</a></p>']"
199,http://www.nndb.com/people/915/000043786/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
200,http://www.nndb.com/people/100/000063908/,"['<p><b>Gender:</b> Male<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/875/000071662/"">Jewish</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
201,http://www.nndb.com/people/810/000022744/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
202,http://www.nndb.com/people/111/000063919/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
203,http://www.nndb.com/people/768/000023699/,"['<p><b>Gender:</b> Male<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/875/000071662/"">Jewish</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
204,http://www.nndb.com/people/001/000022932/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
205,http://www.nndb.com/people/559/000049412/,"['<p><b>Gender:</b> Male', '<b>Race or Ethnicity:</b> White', '<b>Occupation:</b> Actor</p>']"
206,http://www.nndb.com/people/110/000063918/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
207,http://www.nndb.com/people/701/000030611/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
208,http://www.nndb.com/people/425/000064233/,"['<p><b>Gender:</b> Male', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
209,http://www.nndb.com/people/853/000048709/,"['<p><b>Gender:</b> Male<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/875/000071662/"">Jewish</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> <a class=""proflink"" href=""/lists/241/000069034/"">Gay</a> <font size=""-1""><a href=""#FN1"">[1]</a></font><', '<b>Occupation:</b> Actor</p>']"
210,http://www.nndb.com/people/686/000042560/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
211,http://www.nndb.com/people/765/000023696/,"['<p><b>Gender:</b> Male<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor<', '<b>Party Affiliation:</b> Democratic</p>']"
212,http://www.nndb.com/people/895/000022829/,"['<p><b>Gender:</b> Male<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/875/000071662/"">Jewish</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> <a class=""proflink"" href=""/lists/230/000069023/"">Comic</a></p>']"
213,http://www.nndb.com/people/224/000032128/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
214,http://www.nndb.com/people/224/000032128/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
215,http://www.nndb.com/people/618/000022552/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
216,http://www.nndb.com/people/100/000063908/,"['<p><b>Gender:</b> Male<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/875/000071662/"">Jewish</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
217,http://www.nndb.com/people/378/000024306/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
218,http://www.nndb.com/people/589/000033490/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> <a class=""proflink"" href=""/lists/241/000069034/"">Gay</a><', '<b>Occupation:</b> Actor</p>']"
219,http://www.nndb.com/people/906/000023837/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> Black<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
220,http://www.nndb.com/people/722/000022656/,"['<p><b>Gender:</b> Male<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/282/000069075/"">Atheist</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor<', '<b>Party Affiliation:</b> Democratic</p>']"
221,http://www.nndb.com/people/093/000063901/,"['<p><b>Gender:</b> Male', '<b>Religion:</b> <a class=""proflink"" href=""/lists/869/000071656/"">Buddhist</a>', '<b>Race or Ethnicity:</b> Asian', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> <a class=""proflink"" href=""/lists/188/000068981/"">Victim</a>, Actor, <a class=""proflink"" href=""/lists/632/000096344/"">Doctor</a></p>']"
222,http://www.nndb.com/people/736/000024664/,"['<p><b>Gender:</b> Male<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
223,http://www.nndb.com/people/754/000022688/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
224,http://www.nndb.com/people/881/000022815/,"['<p><b>Gender:</b> Male<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
225,http://www.nndb.com/people/819/000024747/,"['<p><b>Gender:</b> Male<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
226,http://www.nndb.com/people/665/000023596/,"['<p><b>Gender:</b> Male<', '<b>Religion:</b> Protestant<', '<b>Race or Ethnicity:</b> Black<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
227,http://www.nndb.com/people/582/000022516/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
228,http://www.nndb.com/people/579/000022513/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
229,http://www.nndb.com/people/878/000022812/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
230,http://www.nndb.com/people/530/000022464/,"['<p><b>Gender:</b> Male', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
231,http://www.nndb.com/people/431/000023362/,"['<p><b>Gender:</b> Male', '<b>Religion:</b> <a class=""proflink"" href=""/lists/875/000071662/"">Jewish</a>', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
232,http://www.nndb.com/people/591/000023522/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> <a class=""proflink"" href=""/lists/243/000069036/"">Matter of Dispute</a> <font size=""-1""><a href=""#FN1"">[1]</a></font><', '<b>Occupation:</b> Actor</p>']"
233,http://www.nndb.com/people/587/000023518/,"['<p><b>Gender:</b> Male', '<b>Race or Ethnicity:</b> Black', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
234,http://www.nndb.com/people/606/000022540/,"['<p><b>Gender:</b> Male<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/757/000094475/"">Anglican/Episcopalian</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> <a class=""proflink"" href=""/lists/230/000069023/"">Comic</a>, Actor</p>']"
235,http://www.nndb.com/people/764/000022698/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
236,http://www.nndb.com/people/754/000022688/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
237,http://www.nndb.com/people/087/000026009/,"['<p><b>Gender:</b> Male', '<b>Race or Ethnicity:</b> Hispanic', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
238,http://www.nndb.com/people/092/000063900/,"['<p><b>Gender:</b> Male', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
239,http://www.nndb.com/people/130/000025055/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
240,http://www.nndb.com/people/614/000025539/,"['<p><b>Gender:</b> Male<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor, <a class=""proflink"" href=""/lists/199/000068992/"">Activist</a></p>']"
241,http://www.nndb.com/people/982/000023913/,"['<p><b>Gender:</b> Male', '<b>Race or Ethnicity:</b> Black', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
242,http://www.nndb.com/people/763/000022697/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor<', '<b>Party Affiliation:</b> Democratic</p>']"
243,http://www.nndb.com/people/777/000022711/,"['<p><b>Gender:</b> Male<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/875/000071662/"">Jewish</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor, <a class=""proflink"" href=""/lists/166/000068959/"">Film Director</a>, Musician</p>']"
244,http://www.nndb.com/people/733/000109406/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> Hispanic<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
245,http://www.nndb.com/people/204/000029117/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
246,http://www.nndb.com/people/455/000213813/,"['<p><b>Gender:</b> Male', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
247,http://www.nndb.com/people/877/000031784/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
248,http://www.nndb.com/people/316/000023247/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
249,http://www.nndb.com/people/455/000213813/,"['<p><b>Gender:</b> Male', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
250,http://www.nndb.com/people/438/000026360/,"['<p><b>Gender:</b> Male<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor, <a class=""proflink"" href=""/lists/991/000096703/"">Singer</a></p>']"
251,http://www.nndb.com/people/129/000043000/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
252,http://www.nndb.com/people/683/000042557/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
253,http://www.nndb.com/people/813/000063624/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
254,http://www.nndb.com/people/814/000063625/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
255,http://www.nndb.com/people/908/000031815/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
256,http://www.nndb.com/people/775/000023706/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/282/000069075/"">Atheist</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> <a class=""proflink"" href=""/lists/244/000069037/"">Bisexual</a> <font size=""-1""><a href=""#FN1"">[1]</a></font><', '<b>Occupation:</b> Actor</p>']"
257,http://www.nndb.com/people/935/000043806/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
258,http://www.nndb.com/people/457/000026379/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
259,http://www.nndb.com/people/796/000030706/,"['<p><b>Gender:</b> Female', '<b>Religion:</b> <a class=""proflink"" href=""/lists/875/000071662/"">Jewish</a>', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
260,http://www.nndb.com/people/796/000030706/,"['<p><b>Gender:</b> Female', '<b>Religion:</b> <a class=""proflink"" href=""/lists/875/000071662/"">Jewish</a>', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
261,http://www.nndb.com/people/457/000026379/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
262,http://www.nndb.com/people/470/000022404/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
263,http://www.nndb.com/people/635/000043506/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/953/000110623/"">Christian Science</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> <a class=""proflink"" href=""/lists/235/000069028/"">Dancer</a>, <a class=""proflink"" href=""/lists/991/000096703/"">Singer</a>, Actor</p>']"
264,http://www.nndb.com/people/487/000026409/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
265,http://www.nndb.com/people/293/000044161/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
266,http://www.nndb.com/people/809/000063620/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
267,http://www.nndb.com/people/836/000024764/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
268,http://www.nndb.com/people/837/000031744/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/953/000110623/"">Christian Science</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> <a class=""proflink"" href=""/lists/244/000069037/"">Bisexual</a><', '<b>Occupation:</b> Actor</p>']"
269,http://www.nndb.com/people/741/000022675/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
270,http://www.nndb.com/people/089/000031993/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
271,http://www.nndb.com/people/656/000022590/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
272,http://www.nndb.com/people/741/000022675/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
273,http://www.nndb.com/people/808/000063619/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
274,http://www.nndb.com/people/470/000022404/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
275,http://www.nndb.com/people/807/000063618/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
276,http://www.nndb.com/people/933/000026855/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/953/000110623/"">Christian Science</a> <font size=""-1""><a href=""#FN1"">[1]</a></font><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
277,http://www.nndb.com/people/770/000025695/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> <a class=""proflink"" href=""/lists/201/000068994/"">Royalty</a>, Actor</p>']"
278,http://www.nndb.com/people/806/000063617/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
279,http://www.nndb.com/people/836/000024764/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
280,http://www.nndb.com/people/747/000043618/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
281,http://www.nndb.com/people/805/000063616/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
282,http://www.nndb.com/people/804/000063615/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
283,http://www.nndb.com/people/624/000023555/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/875/000071662/"">Jewish</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
284,http://www.nndb.com/people/811/000023742/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
285,http://www.nndb.com/people/439/000023370/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
286,http://www.nndb.com/people/226/000042100/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
287,http://www.nndb.com/people/874/000023805/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> <a class=""proflink"" href=""/lists/991/000096703/"">Singer</a>, Actor</p>']"
288,http://www.nndb.com/people/801/000063612/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
289,http://www.nndb.com/people/624/000023555/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/875/000071662/"">Jewish</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
290,http://www.nndb.com/people/775/000023706/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/282/000069075/"">Atheist</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> <a class=""proflink"" href=""/lists/244/000069037/"">Bisexual</a> <font size=""-1""><a href=""#FN1"">[1]</a></font><', '<b>Occupation:</b> Actor</p>']"
291,http://www.nndb.com/people/526/000022460/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/875/000071662/"">Jewish</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> <a class=""proflink"" href=""/lists/991/000096703/"">Singer</a><', '<b>Party Affiliation:</b> Democratic</p>']"
292,http://www.nndb.com/people/775/000023706/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/282/000069075/"">Atheist</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> <a class=""proflink"" href=""/lists/244/000069037/"">Bisexual</a> <font size=""-1""><a href=""#FN1"">[1]</a></font><', '<b>Occupation:</b> Actor</p>']"
293,http://www.nndb.com/people/260/000030170/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
294,http://www.nndb.com/people/799/000063610/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
295,http://www.nndb.com/people/637/000022571/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/028/000085770/"">Born-Again Christian</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor, <a class=""proflink"" href=""/lists/199/000068992/"">Activist</a><', '<b>Party Affiliation:</b> Democratic</p>']"
296,http://www.nndb.com/people/724/000024652/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Occupation:</b> <a class=""proflink"" href=""/lists/991/000096703/"">Singer</a>, Actor</p>']"
297,http://www.nndb.com/people/799/000063610/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
298,http://www.nndb.com/people/650/000023581/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> See Note <font size=""-1""><a href=""#FN1"">[1]</a></font><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
299,http://www.nndb.com/people/798/000063609/,"['<p><b>Gender:</b> Female', '<b>Race or Ethnicity:</b> White', '<b>Sexual orientation:</b> Straight', '<b>Occupation:</b> Actor</p>']"
300,http://www.nndb.com/people/884/000022818/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/758/000094476/"">Roman Catholic</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
301,http://www.nndb.com/people/879/000022813/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/282/000069075/"">Atheist</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor<', '<b>Party Affiliation:</b> Democratic</p>']"
302,http://www.nndb.com/people/637/000022571/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/028/000085770/"">Born-Again Christian</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor, <a class=""proflink"" href=""/lists/199/000068992/"">Activist</a><', '<b>Party Affiliation:</b> Democratic</p>']"
303,http://www.nndb.com/people/897/000022831/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor<', '<b>Party Affiliation:</b> Democratic</p>']"
304,http://www.nndb.com/people/758/000023689/,"['<p><b>Gender:</b> Female<', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> Straight<', '<b>Occupation:</b> Actor</p>']"
305,http://www.nndb.com/people/775/000023706/,"['<p><b>Gender:</b> Female<', '<b>Religion:</b> <a class=""proflink"" href=""/lists/282/000069075/"">Atheist</a><', '<b>Race or Ethnicity:</b> White<', '<b>Sexual orientation:</b> <a class=""proflink"" href=""/lists/244/000069037/"">Bisexual</a> <font size=""-1""><a href=""#FN1"">[1]</a></font><', '<b>Occupation:</b> Actor</p>']"
